band5,band6,band7,band8,class
129,115,98,81,free
128,112,98,81,free
124,106,94,79,free
108,94,83,71,free
106,95,84,73,free
122,110,97,81,free
128,116,105,86,free
125,113,102,84,free
121,109,97,83,free
123,110,96,82,free
125,112,95,80,free
126,114,98,83,free
137,123,108,91,free
146,130,116,97,free
149,133,120,99,free
149,134,119,99,free
144,128,112,93,free
134,119,103,82,free
124,110,93,74,free
108,95,81,64,free
124,108,94,76,free
129,111,95,75,free
110,93,78,63,free
62,53,48,39,free
83,73,64,53,free
98,85,74,57,free
107,93,79,63,free
120,106,92,71,free
107,93,82,62,free
93,78,67,52,free
90,75,63,50,free
98,88,74,59,free
124,110,93,77,free
139,124,105,86,free
138,123,106,86,free
122,107,91,73,free
92,78,66,53,free
103,90,73,61,free
118,103,86,74,free
128,112,96,82,free
133,116,103,87,free
135,120,103,88,free
135,118,102,88,free
127,116,104,89,free
136,124,112,94,free
144,129,117,97,free
138,123,109,93,free
136,123,108,91,free
133,119,107,89,free
133,121,108,90,free
126,116,102,83,free
129,118,103,85,free
142,129,112,92,free
151,135,116,95,free
153,137,119,96,free
146,132,116,93,free
133,118,104,85,free
121,105,90,73,free
71,58,50,40,free
64,56,51,38,free
84,75,68,55,free
98,86,74,59,free
116,105,91,72,free
127,111,99,77,free
121,106,93,71,free
95,84,69,56,free
112,100,85,71,free
127,115,100,82,free
136,122,105,88,free
143,129,112,94,free
145,131,117,98,free
149,135,120,101,free
154,139,123,104,free
157,141,124,103,free
144,132,117,96,free
141,130,115,94,free
146,131,117,98,free
146,133,120,98,free
135,120,104,88,free
125,112,96,81,free
130,119,101,83,free
137,123,108,89,free
142,127,112,89,free
140,126,107,84,free
57,48,41,33,free
79,64,55,43,free
75,61,53,45,free
85,72,61,51,free
76,66,56,47,free
107,94,80,63,free
111,97,83,65,free
114,101,88,72,free
120,108,95,76,free
128,113,97,77,free
106,95,83,64,free
106,94,83,64,free
84,73,63,49,free
107,95,81,65,free
118,106,90,72,free
93,81,70,57,free
112,99,85,70,free
132,118,103,84,free
140,124,109,91,free
146,129,115,96,free
150,134,118,98,free
155,138,119,101,free
160,145,127,104,free
157,144,126,102,free
146,132,115,94,free
140,125,109,90,free
143,129,112,91,free
145,134,115,95,free
145,131,117,98,free
134,119,106,89,free
130,116,101,82,free
129,117,99,78,free
72,61,53,41,free
86,72,61,53,free
91,79,69,58,free
99,88,77,60,free
67,55,47,38,free
73,61,51,44,free
79,67,56,48,free
89,80,68,54,free
119,104,91,73,free
124,112,98,80,free
132,118,104,84,free
131,117,102,82,free
124,111,96,76,free
115,103,91,72,free
114,101,93,74,free
118,103,91,74,free
88,78,69,52,free
95,83,72,57,free
95,82,70,55,free
97,83,70,57,free
102,90,75,60,free
108,93,78,62,free
75,65,56,44,free
82,70,59,48,free
90,76,65,55,free
101,88,75,62,free
112,98,85,71,free
133,118,103,87,free
145,128,112,93,free
151,134,117,99,free
150,135,117,96,free
150,135,118,97,free
157,140,122,99,free
153,138,119,97,free
137,124,107,88,free
128,114,99,82,free
127,115,99,79,free
132,121,104,83,free
147,134,118,97,free
149,134,120,99,free
134,121,107,88,free
122,108,94,77,free
115,103,88,69,free
92,82,67,55,free
102,87,75,61,free
95,83,70,58,free
99,88,76,62,free
109,97,85,68,free
113,101,90,71,free
109,94,83,64,free
90,74,63,51,free
83,70,59,52,free
94,84,72,59,free
103,90,78,63,free
105,95,83,68,free
115,100,88,71,free
123,106,92,74,free
125,109,95,77,free
135,120,103,84,free
144,129,113,91,free
141,127,111,89,free
134,119,107,85,free
129,114,103,82,free
129,115,102,81,free
101,90,78,61,free
110,98,85,67,free
90,78,71,52,free
99,86,73,58,free
84,73,62,49,free
90,77,65,53,free
99,87,75,61,free
111,98,84,68,free
113,102,87,70,free
126,114,96,79,free
144,129,112,91,free
152,139,123,101,free
154,138,121,99,free
150,135,117,96,free
149,133,116,97,free
147,131,114,94,free
130,117,103,84,free
121,111,99,81,free
118,107,93,76,free
116,105,91,75,free
134,122,106,85,free
149,136,120,97,free
140,128,115,94,free
128,116,104,86,free
123,107,95,80,free
112,96,85,68,free
92,80,70,54,free
83,70,63,48,free
85,73,62,49,free
97,86,73,62,free
116,101,88,72,free
113,102,89,69,free
119,105,94,77,free
127,112,100,81,free
124,108,94,75,free
108,93,80,63,free
101,87,74,59,free
113,98,86,67,free
119,107,94,75,free
126,112,97,77,free
127,112,97,79,free
128,113,97,80,free
138,123,107,88,free
150,135,119,96,free
149,132,117,93,free
144,128,114,91,free
141,123,106,86,free
84,74,63,50,free
100,86,75,60,free
113,100,88,70,free
122,108,96,75,free
118,104,93,73,free
112,100,90,70,free
106,92,82,64,free
81,68,60,48,free
93,80,68,54,free
98,84,71,59,free
112,97,84,71,free
119,104,90,75,free
113,99,82,67,free
136,121,102,85,free
149,137,118,96,free
154,140,122,100,free
151,136,118,99,free
147,133,119,97,free
145,131,116,92,free
130,117,103,82,free
125,117,101,81,free
120,108,92,77,free
118,105,91,76,free
128,115,98,84,free
146,133,115,95,free
148,134,117,94,free
138,126,109,87,free
128,116,103,82,free
115,103,92,70,free
64,54,46,37,free
77,66,59,47,free
92,77,67,53,free
82,70,61,48,free
89,76,65,53,free
99,85,72,59,free
110,98,84,68,free
126,115,100,79,free
128,114,103,83,free
125,109,99,80,free
130,116,104,85,free
140,124,107,84,free
103,91,77,61,free
124,110,94,75,free
135,119,103,84,free
136,121,107,87,free
135,121,107,87,free
141,126,113,92,free
153,138,119,97,free
151,135,117,96,free
149,135,117,93,free
142,127,110,87,free
139,123,107,82,free
114,102,89,71,free
127,113,98,78,free
127,113,98,79,free
123,111,96,76,free
119,107,93,72,free
90,78,71,52,free
80,70,64,48,free
87,76,69,54,free
101,89,80,65,free
112,98,85,66,free
104,90,80,67,free
128,113,99,85,free
152,134,114,97,free
156,139,120,100,free
153,139,121,99,free
147,134,118,94,free
142,128,111,89,free
133,119,104,84,free
128,116,100,80,free
117,106,95,78,free
123,112,101,83,free
133,122,109,92,free
148,135,118,96,free
149,133,118,94,free
136,123,107,83,free
94,78,65,52,free
99,87,75,60,free
110,96,85,69,free
120,107,93,75,free
134,120,106,86,free
145,128,115,93,free
143,125,112,89,free
144,128,112,89,free
144,129,112,87,free
126,110,96,76,free
107,94,81,64,free
105,94,81,63,free
112,98,84,66,free
115,99,84,67,free
120,106,90,72,free
133,119,103,82,free
143,129,116,91,free
150,133,117,95,free
150,134,117,95,free
153,138,119,97,free
153,138,121,97,free
151,137,119,95,free
145,129,112,88,free
126,113,98,77,free
131,117,104,81,free
129,116,103,81,free
129,114,101,80,free
126,111,102,78,free
111,96,88,68,free
100,87,73,59,free
105,93,79,62,free
109,97,83,66,free
126,114,97,77,free
144,131,111,88,free
150,135,116,93,free
148,134,114,92,free
142,128,111,91,free
137,121,106,87,free
129,116,101,81,free
123,111,96,79,free
123,112,98,79,free
129,117,101,83,free
139,126,108,88,free
148,132,114,93,free
145,130,112,89,free
114,100,87,70,free
128,113,98,80,free
143,126,108,89,free
153,136,117,93,free
154,137,119,93,free
150,133,115,90,free
138,121,107,83,free
122,107,94,73,free
117,102,87,68,free
122,106,91,75,free
133,118,101,83,free
148,132,113,92,free
159,140,122,98,free
159,143,124,100,free
155,140,122,99,free
156,138,121,96,free
150,135,115,92,free
66,54,48,36,free
76,64,56,46,free
79,68,60,46,free
82,74,66,50,free
74,61,56,41,free
61,46,41,33,free
60,46,38,31,free
126,111,97,76,free
131,117,101,80,free
125,110,94,76,free
114,100,87,68,free
112,98,87,67,free
118,103,91,72,free
123,105,91,70,free
136,122,107,85,free
139,124,109,89,free
137,123,107,88,free
134,120,105,87,free
125,110,96,79,free
120,108,94,78,free
128,115,100,81,free
128,115,101,83,free
134,118,105,84,free
138,123,107,87,free
135,122,104,82,free
115,100,83,67,free
133,117,101,80,free
144,128,112,88,free
150,133,116,91,free
118,103,89,71,free
126,111,95,76,free
137,121,102,81,free
143,129,110,86,free
153,139,121,93,free
161,144,126,100,free
159,142,121,98,free
71,61,53,41,free
81,69,59,49,free
86,73,62,51,free
92,82,71,56,free
102,96,83,65,free
108,96,88,71,free
114,98,89,73,free
102,86,78,65,free
91,77,69,58,free
83,72,62,49,free
81,72,64,48,free
113,99,82,66,free
111,96,84,70,free
129,113,95,77,free
133,120,100,81,free
135,122,104,84,free
137,125,108,85,free
126,113,101,78,free
118,108,95,76,free
124,113,99,81,free
131,117,102,83,free
135,120,101,80,free
88,76,65,53,free
99,88,76,60,free
100,90,79,61,free
106,94,83,66,free
119,105,92,76,free
123,108,94,77,free
124,111,96,77,free
123,110,95,76,free
120,109,93,74,free
116,105,90,72,free
107,95,88,67,free
93,81,76,56,free
83,73,64,49,free
114,99,88,67,free
121,109,93,73,free
120,106,89,73,free
125,112,95,76,free
108,98,87,68,free
111,99,88,70,free
115,102,88,72,free
121,108,91,73,free
121,109,96,74,free
129,113,100,82,free
131,113,102,84,free
122,107,94,80,free
117,102,87,73,free
106,93,81,66,free
101,90,78,61,free
103,91,79,63,free
112,98,86,68,free
109,99,85,66,free
108,95,83,64,free
104,90,77,61,free
98,83,72,56,free
127,113,98,76,free
130,114,99,77,free
81,71,61,48,free
104,91,80,64,free
118,103,89,70,free
109,96,83,64,free
126,111,96,77,free
132,118,103,83,free
129,118,104,85,free
129,116,102,81,free
117,105,94,71,free
105,96,86,65,free
111,99,86,68,free
123,108,92,74,free
59,48,42,33,free
111,96,84,66,free
116,105,91,71,free
129,115,100,79,free
131,119,103,80,free
128,115,103,80,free
117,105,92,72,free
106,96,81,64,free
115,102,91,69,free
75,60,51,40,free
70,59,51,41,free
81,70,61,50,free
94,84,74,58,free
112,101,88,71,free
120,108,93,75,free
123,109,95,77,free
126,112,96,76,free
115,103,88,69,free
107,95,82,64,free
96,82,71,57,free
101,90,77,62,free
115,103,91,73,free
119,107,94,75,free
120,110,96,75,free
119,105,93,72,free
109,96,84,66,free
67,54,45,38,free
76,65,55,44,free
94,82,68,55,free
108,94,81,65,free
112,96,85,67,free
101,83,72,57,free
78,61,49,41,free
101,91,78,63,free
123,112,98,77,free
126,112,98,78,free
121,107,92,74,free
113,102,89,70,free
107,97,85,68,free
106,94,81,63,free
80,70,60,50,free
93,83,74,60,free
103,88,79,66,free
112,98,86,72,free
122,106,93,75,free
115,100,85,68,free
75,64,57,44,free
64,53,48,36,free
87,73,65,49,free
91,78,69,54,free
105,94,81,66,free
130,117,100,79,free
132,118,105,83,free
124,110,99,80,free
120,108,95,77,free
114,103,90,73,free
109,96,83,66,free
77,64,56,43,free
96,86,77,62,free
116,103,93,74,free
122,105,93,77,free
124,111,95,79,free
133,118,103,82,free
130,117,100,79,free
116,104,93,71,free
104,90,84,65,free
96,82,76,59,free
76,60,49,41,free
62,47,41,32,free
102,91,79,61,free
109,97,85,65,free
124,111,98,77,free
133,119,104,81,free
129,115,101,80,free
124,111,94,74,free
99,86,76,58,free
111,97,86,70,free
130,115,99,81,free
137,120,104,84,free
138,123,107,87,free
144,128,113,90,free
141,126,114,91,free
133,117,104,85,free
126,108,94,80,free
124,108,92,77,free
109,91,78,64,free
88,77,69,53,free
71,60,52,40,free
80,67,59,47,free
85,72,63,53,free
120,107,94,72,free
133,120,105,82,free
139,125,109,85,free
145,128,113,91,free
153,136,119,97,free
154,138,120,97,free
148,131,114,93,free
139,124,108,86,free
136,123,106,84,free
128,116,104,80,free
114,101,93,71,free
102,86,76,59,free
93,79,68,53,free
89,76,66,52,free
91,78,66,52,free
147,130,109,87,free
157,141,119,94,free
159,142,122,95,free
156,137,119,94,free
148,131,113,89,free
143,126,109,87,free
141,123,105,83,free
97,86,77,58,free
109,96,86,67,free
118,103,92,72,free
120,106,88,71,free
126,111,94,75,free
134,119,101,80,free
147,127,106,85,free
110,97,84,65,free
117,103,88,70,free
77,66,58,44,free
97,84,71,56,free
102,91,80,63,free
116,104,91,71,free
121,108,95,76,free
126,113,98,78,free
130,114,99,78,free
94,82,74,57,free
95,81,70,54,free
100,90,81,63,free
109,96,85,68,free
115,101,88,72,free
126,111,95,78,free
135,120,104,85,free
137,124,108,87,free
136,122,108,86,free
131,116,102,83,free
126,111,96,77,free
122,107,91,72,free
101,86,76,60,free
93,82,71,59,free
99,87,77,61,free
96,83,72,56,free
94,82,70,55,free
94,81,73,54,free
91,82,72,55,free
101,90,76,60,free
115,100,88,72,free
111,96,83,65,free
105,91,77,63,free
107,93,78,62,free
106,92,80,64,free
113,99,86,67,free
93,83,71,57,free
107,93,78,64,free
114,98,84,68,free
114,100,87,69,free
112,98,87,68,free
95,83,71,57,free
89,77,63,52,free
99,88,74,60,free
90,80,68,54,free
100,88,76,59,free
104,90,77,60,free
102,87,73,58,free
100,86,72,60,free
109,96,83,69,free
118,106,94,77,free
116,104,96,78,free
89,75,65,51,free
111,99,85,69,free
121,111,97,80,free
139,124,113,93,free
98,87,76,60,free
110,98,85,69,free
121,108,95,78,free
135,119,104,87,free
153,134,116,97,free
72,59,55,43,free
70,55,50,40,free
58,43,34,29,free
96,85,74,58,free
108,94,81,63,free
129,114,98,79,free
143,126,109,88,free
153,137,119,99,free
79,68,58,49,free
95,82,73,61,free
101,85,74,62,free
85,72,60,48,free
69,60,51,41,free
65,58,55,45,free
65,54,50,42,free
64,48,42,38,free
64,48,37,34,free
100,87,74,58,free
107,93,81,66,free
127,112,95,76,free
144,128,110,90,free
157,142,126,105,free
91,78,65,54,free
114,101,86,71,free
125,112,98,78,free
116,106,94,75,free
104,92,88,73,free
107,95,93,78,free
105,89,83,74,free
97,83,75,64,free
83,73,64,51,free
77,66,57,47,free
95,83,73,60,free
108,96,82,64,free
108,94,80,65,free
113,101,87,69,free
123,110,97,80,free
149,133,118,96,free
56,46,41,32,free
68,57,49,38,free
94,81,70,54,free
118,105,90,73,free
137,121,108,86,free
140,123,111,89,free
137,120,107,91,free
146,128,111,93,free
142,126,108,86,free
119,107,93,72,free
96,84,76,57,free
90,80,71,56,free
104,92,81,64,free
116,100,85,67,free
117,102,85,68,free
115,103,89,69,free
92,79,66,58,free
131,116,102,87,free
160,140,123,99,free
141,123,104,82,free
148,133,111,91,free
154,139,120,95,free
152,137,121,93,free
141,125,113,92,free
137,118,108,89,free
121,103,89,71,free
114,101,86,69,free
117,103,90,70,free
118,105,91,72,free
120,107,94,75,free
115,98,85,66,free
90,80,66,55,free
131,117,99,83,free
158,140,123,98,free
148,131,112,89,free
150,134,115,94,free
154,138,120,97,free
158,141,122,97,free
152,135,118,96,free
151,133,116,94,free
121,107,92,72,free
125,110,95,76,free
130,116,100,82,free
128,111,97,77,free
87,77,64,52,free
123,110,94,75,free
152,135,115,93,free
168,149,126,103,free
99,87,73,59,free
125,110,95,79,free
144,128,111,90,free
153,136,118,96,free
155,137,117,94,free
159,141,121,97,free
157,140,119,96,free
157,140,119,95,free
93,82,70,55,free
105,93,79,64,free
119,104,89,71,free
127,112,96,78,free
138,124,109,87,free
139,125,111,86,free
119,106,95,75,free
84,71,60,48,free
94,82,72,59,free
122,108,94,77,free
151,132,115,94,free
166,145,125,103,free
97,87,75,61,free
110,96,86,68,free
99,83,71,57,free
121,107,91,76,free
146,128,108,90,free
156,138,116,94,free
154,134,115,90,free
155,136,116,94,free
155,138,119,98,free
155,138,119,94,free
102,90,78,63,free
109,97,84,67,free
116,104,89,72,free
125,113,98,80,free
141,127,108,87,free
148,130,111,87,free
101,84,70,58,free
111,97,83,68,free
133,117,103,84,free
159,139,123,99,free
107,99,91,72,free
126,114,104,84,free
152,135,116,90,free
149,131,113,89,free
149,129,110,90,free
155,137,117,95,free
157,137,117,93,free
127,109,91,75,free
122,104,89,73,free
123,109,92,76,free
127,112,96,77,free
132,116,99,78,free
109,95,80,64,free
122,107,92,76,free
143,125,108,90,free
164,143,124,100,free
124,112,97,86,free
140,127,109,97,free
146,127,105,86,free
151,132,109,88,free
133,117,101,79,free
128,114,101,80,free
129,116,102,83,free
135,116,102,81,free
127,111,94,75,free
146,129,110,89,free
163,142,121,101,free
149,134,120,106,free
135,117,99,78,free
138,120,103,83,free
142,124,108,87,free
142,126,108,86,free
130,114,98,77,free
144,126,107,88,free
164,144,125,103,free
140,119,100,82,free
167,148,125,99,free
95,82,70,57,free
105,91,79,64,free
116,98,84,68,free
120,106,89,71,free
103,88,72,59,free
121,104,87,70,free
142,124,104,83,free
164,144,121,97,free
71,62,52,42,free
81,70,61,53,free
91,77,67,56,free
92,77,63,52,free
116,102,86,68,free
105,92,79,62,free
113,96,82,68,free
124,106,88,73,free
137,116,96,79,free
155,132,111,90,free
84,74,64,51,free
103,91,80,64,free
99,85,75,61,free
87,73,69,61,free
91,81,77,69,free
103,92,85,72,free
113,101,89,73,free
109,97,86,70,free
106,93,83,69,free
111,96,84,68,free
110,95,81,64,free
110,96,81,64,free
105,89,74,60,free
120,103,85,71,free
132,113,97,78,free
133,114,96,77,free
136,116,97,79,free
92,76,63,53,free
115,99,87,74,free
125,109,98,84,free
128,112,103,88,free
136,120,105,86,free
134,121,105,83,free
134,123,108,87,free
131,117,106,84,free
127,112,102,83,free
123,110,97,78,free
113,100,86,67,free
98,85,73,57,free
111,96,84,65,free
148,135,118,93,free
149,136,120,95,free
143,126,111,87,free
143,126,107,86,free
141,125,106,85,free
141,124,108,87,free
138,123,104,83,free
128,113,98,76,free
147,127,109,87,free
155,135,113,90,free
139,124,106,84,free
139,124,107,86,free
134,118,103,80,free
120,104,90,70,free
116,98,81,66,free
126,111,95,77,free
137,120,103,84,free
141,125,106,85,free
138,120,102,80,free
109,93,78,62,free
109,93,77,63,free
109,93,80,62,free
102,90,78,61,free
97,83,74,59,free
103,89,77,61,free
104,89,74,62,free
101,85,73,60,free
98,83,70,56,free
121,105,89,71,free
118,102,87,70,free
112,97,82,65,free
116,100,84,69,free
122,107,90,73,free
120,107,93,74,free
117,101,90,71,free
108,90,78,61,free
101,84,69,56,free
162,145,125,103,free
122,106,91,73,free
128,113,97,77,free
131,116,102,81,free
133,115,101,81,free
120,102,88,69,free
111,96,80,65,free
114,98,84,66,free
156,139,118,95,free
165,148,131,104,free
167,148,131,107,free
121,103,87,69,free
127,108,92,74,free
128,113,94,76,free
133,117,98,79,free
110,96,81,64,free
144,126,105,85,free
160,141,119,97,free
168,146,124,102,free
91,78,67,52,free
99,83,68,56,free
111,96,81,64,free
126,112,97,76,free
131,114,97,78,free
84,70,58,49,free
88,74,63,51,free
95,80,69,58,free
170,150,130,103,free
137,120,99,80,free
120,104,87,70,free
128,111,94,76,free
130,113,97,79,free
132,115,98,80,free
126,111,95,76,free
80,66,56,47,free
92,82,74,61,free
100,86,74,65,free
108,94,82,75,free
169,150,128,102,free
107,93,80,65,free
122,107,94,77,free
128,114,99,80,free
130,117,102,82,free
133,118,105,85,free
133,118,103,83,free
92,78,68,58,free
113,100,86,74,free
124,110,98,82,free
133,119,107,90,free
168,148,128,100,free
135,114,97,77,free
116,98,81,66,free
81,69,58,48,free
107,93,80,66,free
130,115,100,81,free
137,121,105,85,free
140,123,107,87,free
139,123,105,84,free
138,124,104,84,free
97,81,69,56,free
80,67,55,45,free
83,69,59,48,free
97,83,71,57,free
109,94,82,66,free
124,110,97,79,free
139,126,109,86,free
149,132,118,96,free
119,103,87,69,free
112,97,84,66,free
93,79,70,53,free
139,124,106,85,free
145,128,111,89,free
144,127,109,90,free
141,126,109,88,free
135,117,101,79,free
115,101,90,69,free
94,80,71,58,free
89,75,65,54,free
123,108,91,75,free
140,121,104,86,free
152,134,117,99,free
158,141,119,94,free
128,111,93,76,free
128,109,94,74,free
127,112,95,76,free
136,117,99,80,free
131,113,94,79,free
119,101,86,71,free
108,93,79,62,free
94,81,70,57,free
96,84,73,60,free
114,101,86,75,free
138,123,107,91,free
156,141,125,105,free
146,128,108,90,free
142,122,102,84,free
131,116,97,78,free
78,67,56,45,free
71,59,51,40,free
65,51,43,34,free
100,88,78,64,free
115,103,90,71,free
128,113,96,77,free
130,113,96,78,free
127,110,94,80,free
135,119,103,85,free
129,115,101,80,free
120,107,94,76,free
113,100,88,71,free
111,96,85,69,free
119,104,93,78,free
141,126,112,95,free
143,128,107,87,free
136,119,101,81,free
129,114,98,76,free
121,103,86,69,free
80,68,56,47,free
81,68,59,51,free
91,77,67,57,free
116,101,87,74,free
132,115,98,80,free
125,110,95,81,free
128,114,101,86,free
131,117,102,85,free
128,115,100,83,free
137,124,109,87,free
139,122,110,87,free
134,117,105,88,free
132,115,101,86,free
128,109,95,79,free
127,110,96,78,free
142,125,108,90,free
142,126,108,87,free
131,114,97,77,free
101,87,74,61,free
120,104,90,78,free
145,125,109,91,free
147,128,115,97,free
150,133,118,97,free
153,135,116,93,free
142,126,110,91,free
145,128,113,95,free
149,129,114,93,free
144,128,112,93,free
142,126,109,89,free
128,114,94,76,free
138,121,101,83,free
118,106,91,72,free
142,127,110,89,free
159,142,124,99,free
162,142,125,101,free
156,136,119,96,free
150,131,114,97,free
154,136,122,104,free
156,137,120,100,free
153,136,117,99,free
155,138,121,100,free
139,122,109,89,free
129,114,103,88,free
142,126,106,84,free
133,115,97,79,free
154,135,115,92,free
159,138,116,92,free
152,133,112,90,free
149,134,116,97,free
160,144,127,107,free
164,146,130,109,free
157,143,128,109,free
159,141,129,108,free
150,134,121,107,free
150,136,124,103,free
133,118,109,90,free
119,103,91,78,free
103,85,70,57,free
84,75,70,50,free
90,77,72,53,free
87,75,66,50,free
