band5,band6,band7,band8,class
40,31,16,97,water
39,32,16,96,water
41,33,16,97,water
40,32,17,103,water
40,34,16,106,water
40,33,16,103,water
40,32,16,105,water
40,34,17,102,water
42,34,18,89,water
41,34,19,77,water
41,33,19,58,water
41,31,18,54,water
39,30,17,65,water
40,29,17,71,water
39,30,16,73,water
40,31,17,81,water
40,30,17,77,water
40,32,16,82,water
39,31,15,82,water
40,31,16,84,water
40,31,17,88,water
41,32,17,83,water
43,33,19,80,water
43,32,21,76,water
41,32,19,82,water
40,32,18,93,water
40,32,16,96,water
40,31,16,95,water
41,31,16,88,water
40,30,17,84,water
39,30,17,86,water
39,31,16,86,water
41,31,16,84,water
41,31,17,85,water
40,32,17,85,water
41,33,17,87,water
41,32,17,90,water
41,32,17,91,water
41,33,17,92,water
40,31,17,95,water
41,31,17,99,water
39,30,15,90,water
42,31,16,90,water
40,32,16,96,water
39,31,16,92,water
40,31,17,95,water
40,30,16,99,water
41,31,15,98,water
41,32,15,97,water
40,31,16,100,water
40,31,16,100,water
39,32,16,101,water
40,31,16,101,water
42,32,17,93,water
40,31,17,87,water
40,31,16,90,water
40,32,16,93,water
40,32,17,88,water
40,31,16,93,water
41,31,16,94,water
41,32,17,93,water
40,32,17,91,water
40,32,17,81,water
40,32,18,83,water
40,31,16,90,water
40,32,16,92,water
40,33,17,88,water
41,32,16,89,water
39,31,16,93,water
39,32,16,95,water
40,31,15,97,water
40,31,16,98,water
40,31,16,97,water
40,32,16,99,water
40,31,17,103,water
40,32,17,99,water
42,32,18,96,water
40,32,17,89,water
42,32,18,82,water
40,31,17,90,water
40,32,17,101,water
40,32,16,102,water
41,32,15,104,water
40,31,16,101,water
41,33,16,100,water
41,32,16,97,water
41,33,17,99,water
39,31,16,87,water
41,32,16,85,water
41,32,17,87,water
41,32,17,88,water
41,32,17,89,water
41,32,17,92,water
40,32,17,92,water
40,32,17,94,water
40,31,16,98,water
40,32,16,93,water
40,32,17,90,water
40,32,16,92,water
41,31,16,95,water
40,31,16,93,water
41,31,17,90,water
40,32,17,86,water
40,32,17,87,water
41,33,17,92,water
41,32,17,91,water
41,33,17,91,water
40,33,17,91,water
41,33,18,89,water
41,32,19,80,water
42,33,21,61,water
44,34,22,43,water
44,36,28,17,water
46,36,28,15,water
44,36,28,15,water
44,37,28,14,water
45,36,29,15,water
45,37,29,15,water
46,37,29,15,water
46,38,29,15,water
47,38,31,15,water
47,39,32,15,water
48,39,31,15,water
48,39,32,15,water
49,40,32,15,water
49,39,32,15,water
48,40,31,15,water
48,39,30,15,water
49,39,31,15,water
48,39,31,15,water
48,40,31,15,water
49,39,32,15,water
48,40,32,15,water
49,40,32,15,water
48,39,32,15,water
48,40,31,16,water
48,39,32,16,water
48,38,32,15,water
47,39,32,15,water
49,39,32,15,water
48,40,31,15,water
48,39,31,15,water
48,40,32,16,water
49,40,33,16,water
47,41,33,15,water
49,40,32,15,water
49,39,31,15,water
47,40,31,16,water
48,39,31,16,water
48,39,30,15,water
48,39,31,15,water
47,38,31,15,water
48,38,30,14,water
46,38,30,14,water
47,38,30,14,water
46,38,30,14,water
47,38,30,14,water
47,38,30,14,water
47,38,30,15,water
47,38,30,14,water
47,38,30,15,water
48,38,30,15,water
48,39,30,14,water
47,38,29,14,water
47,39,29,14,water
47,38,30,14,water
48,38,30,14,water
48,40,30,15,water
48,39,31,15,water
49,39,31,15,water
49,39,31,15,water
49,39,31,15,water
49,40,30,15,water
48,38,30,15,water
47,38,30,14,water
47,39,30,15,water
47,38,31,15,water
48,39,30,15,water
48,39,31,15,water
48,38,31,15,water
48,39,31,15,water
47,39,31,15,water
49,39,31,15,water
47,38,31,16,water
47,39,31,15,water
47,38,29,15,water
46,38,30,15,water
47,38,30,15,water
47,38,30,15,water
46,38,30,16,water
47,37,30,17,water
48,38,29,19,water
48,39,30,22,water
47,39,30,22,water
47,39,28,40,water
46,38,27,49,water
44,37,25,63,water
42,39,21,92,water
42,38,19,102,water
42,36,18,100,water
41,35,18,102,water
42,33,18,96,water
41,33,17,89,water
40,33,16,91,water
41,33,17,100,water
40,33,16,104,water
41,32,16,99,water
41,32,16,92,water
41,33,17,89,water
40,32,17,88,water
40,32,17,85,water
40,32,17,82,water
41,32,17,89,water
40,33,17,91,water
40,32,16,89,water
41,31,15,93,water
40,31,16,93,water
40,33,17,89,water
40,33,17,90,water
40,31,16,95,water
41,33,18,91,water
40,33,16,85,water
41,31,16,88,water
40,31,16,84,water
40,30,17,87,water
41,34,17,98,water
41,32,16,92,water
41,33,18,97,water
41,33,18,92,water
40,31,17,82,water
40,31,17,80,water
125,108,87,113,cloud
120,106,84,111,cloud
114,101,81,110,cloud
104,89,73,107,cloud
88,75,62,105,cloud
88,75,59,105,cloud
109,95,76,106,cloud
120,105,86,107,cloud
126,112,93,113,cloud
133,121,105,129,cloud
137,128,118,144,cloud
143,132,117,146,cloud
165,154,129,152,cloud
166,155,132,148,cloud
155,140,117,132,cloud
142,126,102,118,cloud
138,119,98,113,cloud
126,115,95,130,cloud
126,114,97,126,cloud
131,119,101,125,cloud
131,117,102,124,cloud
127,109,96,119,cloud
116,98,85,115,cloud
104,85,70,115,cloud
99,84,64,112,cloud
115,102,80,111,cloud
136,118,100,115,cloud
145,128,112,124,cloud
158,142,125,142,cloud
170,154,136,159,cloud
179,161,140,165,cloud
192,176,153,169,cloud
188,175,155,167,cloud
161,146,132,148,cloud
140,124,108,131,cloud
135,116,99,127,cloud
106,96,80,132,cloud
129,118,101,141,cloud
136,126,103,137,cloud
140,131,110,136,cloud
148,136,121,140,cloud
154,138,123,140,cloud
145,128,110,130,cloud
139,123,104,131,cloud
130,118,103,132,cloud
111,107,96,126,cloud
111,106,90,119,cloud
139,125,110,126,cloud
155,139,123,142,cloud
167,152,127,156,cloud
179,168,143,165,cloud
190,180,158,171,cloud
204,192,170,175,cloud
210,195,177,180,cloud
188,171,158,169,cloud
161,147,130,155,cloud
151,136,119,149,cloud
149,138,119,150,cloud
139,127,113,146,cloud
136,128,114,150,cloud
155,147,129,155,cloud
160,145,129,154,cloud
161,144,131,151,cloud
166,151,133,148,cloud
170,156,133,146,cloud
164,148,125,143,cloud
169,156,134,149,cloud
169,161,145,156,cloud
164,152,142,155,cloud
142,126,118,149,cloud
153,136,118,152,cloud
169,157,137,167,cloud
184,176,158,182,cloud
197,189,171,186,cloud
207,194,175,186,cloud
211,194,174,183,cloud
223,203,179,186,cloud
219,200,176,184,cloud
197,183,158,172,cloud
182,172,149,166,cloud
176,166,151,165,cloud
164,154,132,148,cloud
174,164,145,159,cloud
182,169,152,163,cloud
185,169,153,163,cloud
184,168,147,159,cloud
177,160,133,150,cloud
172,157,128,148,cloud
177,164,145,156,cloud
194,178,163,166,cloud
211,189,174,175,cloud
214,191,174,181,cloud
196,178,168,183,cloud
190,179,162,182,cloud
207,199,178,191,cloud
225,218,201,201,cloud
241,216,201,200,cloud
227,212,194,194,cloud
224,209,189,192,cloud
228,211,188,189,cloud
231,215,192,189,cloud
217,202,184,184,cloud
209,191,174,181,cloud
201,185,167,177,cloud
167,153,131,148,cloud
193,175,152,160,cloud
200,182,158,165,cloud
197,181,155,162,cloud
200,181,153,163,cloud
185,167,143,159,cloud
170,159,139,156,cloud
192,178,160,163,cloud
213,195,173,168,cloud
227,209,184,175,cloud
238,220,192,187,cloud
239,227,201,193,cloud
237,224,204,200,cloud
249,226,212,209,cloud
255,238,218,213,cloud
255,234,209,207,cloud
243,225,196,198,cloud
242,224,197,195,cloud
231,218,193,189,cloud
234,216,191,185,cloud
234,215,192,188,cloud
229,209,185,187,cloud
218,202,175,182,cloud
166,153,125,145,cloud
193,176,149,157,cloud
204,187,160,165,cloud
196,181,158,165,cloud
201,187,166,172,cloud
204,190,174,179,cloud
199,183,170,177,cloud
208,186,164,170,cloud
214,196,167,168,cloud
229,210,180,175,cloud
247,230,202,195,cloud
255,238,216,205,cloud
255,245,221,209,cloud
255,251,225,214,cloud
255,253,230,216,cloud
255,249,227,215,cloud
255,236,213,207,cloud
249,228,201,196,cloud
230,217,186,184,cloud
226,208,174,174,cloud
230,214,183,177,cloud
231,215,189,182,cloud
224,208,184,181,cloud
163,150,128,142,cloud
190,174,151,158,cloud
203,189,163,168,cloud
207,193,171,174,cloud
220,204,183,185,cloud
240,220,201,199,cloud
240,218,198,198,cloud
221,202,179,181,cloud
215,200,176,182,cloud
242,213,191,192,cloud
255,245,217,208,cloud
255,254,223,209,cloud
255,255,222,210,cloud
255,255,225,212,cloud
255,254,226,208,cloud
255,255,229,213,cloud
255,251,225,212,cloud
255,231,205,202,cloud
232,208,179,183,cloud
203,187,158,164,cloud
204,187,160,159,cloud
220,200,173,169,cloud
225,204,178,174,cloud
111,98,75,136,cloud
118,106,80,138,cloud
164,158,131,161,cloud
215,204,175,185,cloud
228,212,186,189,cloud
216,200,179,186,cloud
198,184,165,178,cloud
199,187,163,177,cloud
205,189,165,178,cloud
186,171,148,165,cloud
179,166,137,159,cloud
182,171,145,162,cloud
161,149,128,153,cloud
162,144,124,136,cloud
192,172,148,157,cloud
210,193,167,170,cloud
224,206,182,178,cloud
240,222,194,191,cloud
255,245,215,206,cloud
255,247,215,204,cloud
236,220,194,189,cloud
246,222,199,197,cloud
255,238,216,209,cloud
255,255,228,214,cloud
255,255,228,211,cloud
255,255,227,212,cloud
255,255,231,214,cloud
255,244,215,200,cloud
255,247,216,202,cloud
254,255,221,207,cloud
255,240,213,202,cloud
232,210,184,183,cloud
185,168,143,154,cloud
174,152,123,142,cloud
190,171,135,149,cloud
210,193,157,160,cloud
135,122,104,152,cloud
113,105,95,149,cloud
126,118,105,155,cloud
173,164,144,171,cloud
216,201,174,183,cloud
226,208,182,187,cloud
225,208,181,187,cloud
217,201,176,185,cloud
207,193,169,184,cloud
201,187,163,178,cloud
176,161,140,161,cloud
154,140,119,152,cloud
157,142,115,151,cloud
143,132,107,148,cloud
155,143,122,155,cloud
147,129,101,120,cloud
184,167,136,147,cloud
212,195,165,167,cloud
228,210,181,176,cloud
243,226,199,189,cloud
255,249,218,204,cloud
255,252,220,206,cloud
252,226,205,198,cloud
255,236,212,205,cloud
255,255,225,214,cloud
255,255,232,216,cloud
255,255,231,213,cloud
255,255,226,210,cloud
255,255,226,210,cloud
255,241,209,197,cloud
255,238,206,193,cloud
255,248,212,197,cloud
255,235,205,192,cloud
230,207,181,176,cloud
177,154,126,143,cloud
140,127,96,127,cloud
151,140,108,135,cloud
181,165,137,149,cloud
134,127,105,149,cloud
148,143,125,157,cloud
154,148,136,162,cloud
168,158,150,173,cloud
196,183,166,183,cloud
216,202,178,186,cloud
223,207,181,187,cloud
227,213,186,190,cloud
222,208,186,190,cloud
213,199,178,189,cloud
201,186,165,182,cloud
174,158,139,169,cloud
150,139,122,162,cloud
146,135,117,158,cloud
145,134,113,153,cloud
155,144,119,153,cloud
121,107,78,109,cloud
165,151,123,135,cloud
203,188,163,160,cloud
221,205,179,172,cloud
244,221,192,183,cloud
255,240,209,196,cloud
255,245,217,203,cloud
255,240,213,204,cloud
255,248,217,206,cloud
255,255,230,213,cloud
255,255,238,219,cloud
255,255,233,215,cloud
255,251,218,201,cloud
255,239,209,196,cloud
255,236,209,195,cloud
255,225,200,188,cloud
252,220,196,190,cloud
240,215,190,184,cloud
203,185,156,157,cloud
148,131,107,129,cloud
122,112,92,125,cloud
137,126,106,136,cloud
164,150,130,153,cloud
151,140,123,158,cloud
171,158,140,164,cloud
187,169,150,171,cloud
204,188,164,180,cloud
221,206,182,190,cloud
229,214,188,193,cloud
227,212,186,189,cloud
232,216,190,191,cloud
230,213,190,192,cloud
221,205,182,192,cloud
206,191,169,187,cloud
189,177,155,181,cloud
183,172,151,177,cloud
172,162,146,170,cloud
154,141,127,157,cloud
150,137,115,153,cloud
103,93,74,107,cloud
146,134,112,127,cloud
191,174,149,151,cloud
220,198,168,167,cloud
237,215,184,178,cloud
253,232,201,189,cloud
255,243,213,195,cloud
255,247,218,202,cloud
255,254,224,207,cloud
255,255,229,210,cloud
255,255,233,213,cloud
255,255,234,214,cloud
255,242,212,200,cloud
253,222,191,191,cloud
255,225,193,189,cloud
241,208,175,174,cloud
218,201,166,168,cloud
216,200,166,166,cloud
172,156,127,145,cloud
133,119,98,130,cloud
132,118,100,132,cloud
147,135,118,144,cloud
175,165,146,165,cloud
161,154,134,159,cloud
181,167,147,168,cloud
197,182,158,173,cloud
214,200,174,184,cloud
232,218,193,195,cloud
250,222,199,197,cloud
235,217,192,193,cloud
235,218,193,194,cloud
235,218,192,195,cloud
229,213,189,196,cloud
215,203,181,190,cloud
207,196,175,186,cloud
204,190,174,184,cloud
195,178,164,178,cloud
168,152,137,166,cloud
154,140,122,159,cloud
104,92,73,107,cloud
143,125,102,124,cloud
178,159,132,145,cloud
209,190,160,165,cloud
229,214,183,175,cloud
254,229,200,184,cloud
255,235,205,187,cloud
255,242,214,195,cloud
255,254,217,196,cloud
255,249,213,195,cloud
255,255,219,200,cloud
255,255,228,210,cloud
255,245,223,213,cloud
246,226,205,202,cloud
236,218,194,192,cloud
209,190,165,171,cloud
189,175,149,164,cloud
193,176,149,165,cloud
165,147,124,156,cloud
140,125,103,139,cloud
139,125,104,135,cloud
158,144,119,149,cloud
193,180,154,173,cloud
173,160,134,166,cloud
192,178,154,169,cloud
205,189,164,172,cloud
220,205,181,185,cloud
238,222,198,195,cloud
255,228,202,200,cloud
245,225,198,197,cloud
244,224,198,198,cloud
242,224,197,200,cloud
238,222,197,198,cloud
226,210,187,191,cloud
217,202,181,186,cloud
217,201,179,185,cloud
212,196,171,183,cloud
192,175,155,174,cloud
171,161,141,166,cloud
108,94,74,101,cloud
137,122,94,113,cloud
169,156,125,137,cloud
202,189,161,157,cloud
229,209,179,166,cloud
254,220,193,177,cloud
255,226,197,182,cloud
255,233,198,181,cloud
255,237,197,179,cloud
255,236,202,183,cloud
255,249,214,193,cloud
255,255,224,207,cloud
255,255,231,213,cloud
252,247,223,210,cloud
245,234,212,205,cloud
231,206,189,193,cloud
200,186,169,184,cloud
189,176,158,179,cloud
175,161,146,170,cloud
146,135,121,150,cloud
130,119,101,139,cloud
140,127,106,144,cloud
180,170,145,162,cloud
214,202,178,183,cloud
230,214,191,195,cloud
229,213,192,197,cloud
214,200,176,187,cloud
195,179,160,180,cloud
175,160,145,177,cloud
174,160,147,177,cloud
191,173,155,175,cloud
201,183,160,170,cloud
208,192,166,175,cloud
227,211,184,183,cloud
245,225,195,187,cloud
255,231,202,194,cloud
255,229,202,196,cloud
255,228,199,200,cloud
253,231,206,209,cloud
250,227,204,205,cloud
226,210,188,193,cloud
221,206,181,187,cloud
227,209,183,187,cloud
225,208,182,185,cloud
207,196,173,180,cloud
193,182,162,177,cloud
109,94,73,98,cloud
126,111,86,103,cloud
155,142,118,122,cloud
189,173,148,141,cloud
211,185,158,150,cloud
232,204,169,160,cloud
245,219,179,163,cloud
242,216,178,160,cloud
245,217,187,165,cloud
252,226,199,178,cloud
255,241,213,193,cloud
255,255,222,207,cloud
255,255,228,215,cloud
255,253,227,218,cloud
255,250,224,219,cloud
255,234,208,212,cloud
229,212,184,193,cloud
193,184,159,175,cloud
184,177,155,171,cloud
160,149,134,161,cloud
133,124,107,148,cloud
125,119,101,143,cloud
153,140,112,151,cloud
193,179,153,172,cloud
223,206,181,187,cloud
227,209,183,187,cloud
205,189,162,174,cloud
197,185,159,172,cloud
197,184,162,175,cloud
190,177,155,169,cloud
189,175,150,164,cloud
196,179,153,163,cloud
208,193,167,171,cloud
227,211,183,176,cloud
243,219,191,178,cloud
255,225,196,183,cloud
255,226,198,191,cloud
255,229,202,200,cloud
255,236,212,209,cloud
253,233,209,207,cloud
236,218,193,195,cloud
235,215,188,189,cloud
232,216,190,187,cloud
230,213,188,183,cloud
220,204,182,183,cloud
214,197,178,188,cloud
111,97,76,97,cloud
115,99,78,92,cloud
134,117,90,101,cloud
163,142,108,115,cloud
179,158,119,122,cloud
194,175,136,134,cloud
210,188,153,139,cloud
211,190,159,145,cloud
218,199,168,153,cloud
243,215,183,166,cloud
255,234,201,183,cloud
255,251,216,201,cloud
255,255,226,213,cloud
255,255,228,217,cloud
255,255,229,219,cloud
255,247,222,217,cloud
242,215,194,200,cloud
182,174,157,182,cloud
185,169,149,180,cloud
173,158,141,175,cloud
153,140,122,163,cloud
142,135,117,156,cloud
135,126,111,153,cloud
170,164,135,163,cloud
201,189,161,176,cloud
206,189,164,175,cloud
185,167,142,163,cloud
177,162,128,152,cloud
181,164,134,154,cloud
172,158,133,152,cloud
170,158,134,155,cloud
189,173,149,163,cloud
205,188,161,164,cloud
216,197,170,167,cloud
227,205,179,173,cloud
239,215,189,183,cloud
251,227,200,193,cloud
255,234,207,199,cloud
255,238,210,202,cloud
255,237,209,201,cloud
255,228,202,195,cloud
254,224,198,192,cloud
246,222,196,188,cloud
233,214,187,181,cloud
230,211,185,185,cloud
231,214,189,192,cloud
103,87,66,90,cloud
109,87,66,88,cloud
118,95,67,87,cloud
129,110,74,91,cloud
138,122,89,101,cloud
161,146,118,120,cloud
181,159,133,128,cloud
195,173,147,142,cloud
207,185,158,150,cloud
224,199,166,157,cloud
244,220,183,169,cloud
255,240,208,188,cloud
255,255,225,204,cloud
255,255,231,213,cloud
255,255,232,219,cloud
255,255,231,224,cloud
251,235,212,216,cloud
214,196,182,204,cloud
201,189,171,196,cloud
191,183,160,184,cloud
175,172,152,176,cloud
172,168,151,171,cloud
160,155,142,167,cloud
174,161,141,174,cloud
200,184,163,186,cloud
204,188,165,186,cloud
180,168,148,170,cloud
146,137,121,152,cloud
152,140,120,149,cloud
165,153,132,154,cloud
176,165,146,164,cloud
199,183,161,172,cloud
201,182,157,161,cloud
199,177,150,157,cloud
214,194,162,167,cloud
233,217,184,181,cloud
254,231,203,193,cloud
255,237,209,196,cloud
255,237,210,198,cloud
255,236,207,195,cloud
255,227,199,187,cloud
255,227,198,185,cloud
249,223,196,185,cloud
234,216,188,183,cloud
237,219,191,185,cloud
239,222,197,193,cloud
85,68,46,83,cloud
96,79,55,81,cloud
102,86,60,79,cloud
105,90,67,83,cloud
114,100,80,98,cloud
149,131,112,121,cloud
173,146,122,126,cloud
190,169,135,136,cloud
206,186,152,146,cloud
212,193,160,151,cloud
221,203,172,161,cloud
245,217,188,173,cloud
255,243,207,191,cloud
255,255,221,205,cloud
255,255,229,216,cloud
254,255,235,225,cloud
255,253,228,225,cloud
254,236,211,216,cloud
233,223,199,205,cloud
220,209,188,195,cloud
213,199,182,190,cloud
211,192,175,189,cloud
202,186,168,189,cloud
207,193,180,196,cloud
228,214,196,205,cloud
235,221,199,204,cloud
216,205,185,192,cloud
180,172,160,175,cloud
169,157,147,166,cloud
187,170,151,168,cloud
203,187,163,175,cloud
211,195,169,175,cloud
199,180,153,161,cloud
181,163,137,150,cloud
194,179,148,158,cloud
223,207,176,176,cloud
250,227,200,190,cloud
255,235,206,194,cloud
255,232,203,192,cloud
255,230,200,189,cloud
247,220,190,181,cloud
248,218,188,179,cloud
241,219,192,182,cloud
234,216,188,182,cloud
239,220,192,185,cloud
243,223,195,188,cloud
239,220,193,188,cloud
235,218,191,189,cloud
227,210,185,185,cloud
220,203,178,183,cloud
169,155,137,162,cloud
173,162,142,165,cloud
192,179,157,173,cloud
197,183,162,177,cloud
206,195,171,182,cloud
217,203,179,191,cloud
224,210,188,199,cloud
236,216,198,206,cloud
222,204,189,203,cloud
209,195,176,195,cloud
213,203,179,195,cloud
218,207,184,197,cloud
215,201,179,192,cloud
202,188,164,178,cloud
196,182,158,168,cloud
200,184,160,164,cloud
65,55,31,82,cloud
78,66,43,81,cloud
86,71,50,81,cloud
92,76,57,81,cloud
106,88,67,89,cloud
137,117,89,101,cloud
156,136,101,108,cloud
166,147,111,116,cloud
190,170,139,132,cloud
200,179,152,145,cloud
207,186,163,158,cloud
224,200,173,168,cloud
240,221,188,181,cloud
255,238,204,197,cloud
255,255,223,209,cloud
255,255,236,218,cloud
255,255,233,216,cloud
255,252,223,211,cloud
253,235,209,201,cloud
242,223,201,192,cloud
238,219,195,192,cloud
238,217,191,196,cloud
236,219,191,198,cloud
247,231,203,202,cloud
254,246,220,211,cloud
253,245,223,214,cloud
251,229,212,209,cloud
239,210,191,199,cloud
214,195,172,183,cloud
202,190,167,175,cloud
210,197,173,179,cloud
212,195,174,180,cloud
189,175,154,165,cloud
164,154,133,146,cloud
170,162,141,149,cloud
208,196,175,172,cloud
241,220,194,188,cloud
255,227,199,191,cloud
255,225,194,187,cloud
246,222,194,183,cloud
229,213,188,179,cloud
230,209,185,180,cloud
231,213,185,178,cloud
226,206,176,172,cloud
230,211,177,171,cloud
229,212,179,172,cloud
228,213,183,178,cloud
234,216,188,183,cloud
228,210,183,182,cloud
226,210,183,182,cloud
222,205,181,182,cloud
216,199,174,179,cloud
203,184,160,174,cloud
174,160,142,172,cloud
177,166,145,169,cloud
192,180,157,174,cloud
196,183,160,178,cloud
203,191,165,180,cloud
217,201,178,189,cloud
227,213,191,197,cloud
255,228,202,204,cloud
248,229,204,205,cloud
226,216,194,199,cloud
217,206,188,198,cloud
211,200,179,192,cloud
207,193,173,187,cloud
196,183,160,175,cloud
189,178,154,163,cloud
192,176,151,157,cloud
58,48,31,84,cloud
65,53,34,85,cloud
73,59,38,83,cloud
85,68,42,80,cloud
103,87,54,82,cloud
117,103,71,88,cloud
127,112,86,96,cloud
155,135,108,112,cloud
176,154,126,127,cloud
195,176,143,142,cloud
213,197,162,157,cloud
230,212,178,171,cloud
251,230,200,186,cloud
255,249,217,198,cloud
254,250,223,206,cloud
255,253,219,202,cloud
255,241,209,193,cloud
255,231,196,184,cloud
246,223,191,180,cloud
